Departure_2011,Ticket_class_description,Departure,Destination,Paid_fare,Supplier_name,Directorate,metric1,metric2
December,Economy,UK,UK,122.91,FLYBE BRITISH EUROPEAN,Immigration Group,122.91,122.91
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Immigration Group,12.99,12.99
November,Business Class,UK,UK,112.5,BRITISH AIRWAYS,Immigration Group,112.5,112.5
November,Business Class,UK,UK,125.85,BRITISH AIRWAYS,Immigration Group,125.85,125.85
November,Business Class,UK,UK,222.35,BRITISH AIRWAYS,UKBA,222.35,222.35
December,Economy,UK,UK,83.25,BRITISH AIRWAYS,IPS,83.25,83.25
December,Economy,UK,UK,56.98,BRITISH AIRWAYS,IPS,56.98,56.98
December,Economy,UK,UK,120.83,BRITISH AIRWAYS,IPS,120.83,120.83
December,Economy,UK,UK,54.48,BMI BABY,IPS,54.48,54.48
November,Economy,UK,UK,339.18,BMI,Strategic Director Border,339.18,339.18
December,Economy,UK,UK,73.85,BRITISH AIRWAYS,Strategic Director Border,73.85,73.85
November,Economy,UK,UK,339.18,BMI,Strategic Director Border,339.18,339.18
November,Economy,UK,UK,384.18,BMI,Strategic Director Border,384.18,384.18
November,Economy,UK,UK,339.18,BMI,Strategic Director Border,339.18,339.18
December,Economy,UK,UK,235.71,FLYBE BRITISH EUROPEAN,Strategy & International Group,235.71,235.71
November,Economy,UK,UK,112,FLYBE BRITISH EUROPEAN,Strategic Director Border,112,112
November,Economy,UK,UK,84.92,FLYBE BRITISH EUROPEAN,Strategic Director Border,84.92,84.92
November,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,331.69,FLYBE BRITISH EUROPEAN,Immigration Group,331.69,331.69
December,Economy,UK,UK,157.48,FLYBE BRITISH EUROPEAN,IPS,157.48,157.48
November,Economy,UK,UK,300.9,BMI,Strategic Director Border,300.9,300.9
November,Economy,UK,UK,185.73,FLYBE BRITISH EUROPEAN,Immigration Group,185.73,185.73
December,Economy,UK,UK,475.18,BMI,IPS,475.18,475.18
November,Economy,UK,UK,222.55,FLYBE BRITISH EUROPEAN,Strategic Director Border,222.55,222.55
December,Economy,UK,UK,57.24,EASYJET,IPS,57.24,57.24
December,Economy,UK,UK,58.24,EASYJET,Immigration Group,58.24,58.24
December,Economy,UK,UK,54.48,BMI BABY,IPS,54.48,54.48
December,Economy,UK,UK,119.53,EASYJET,Science & Research Group,119.53,119.53
November,Economy,UK,UK,535.9,EASTERN AIRWAYS,Strategic Director Border,535.9,535.9
December,Business Class,UK,UK,270.77,BRITISH AIRWAYS,Science & Research Group,270.77,270.77
November,Economy,UK,UK,339.18,BMI,Strategic Director Border,339.18,339.18
November,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
November,Economy,UK,UK,159.91,FLYBE BRITISH EUROPEAN,Immigration Group,159.91,159.91
December,Economy,UK,UK,145.53,EASYJET,Immigration Group,145.53,145.53
December,Economy,UK,UK,57.24,EASYJET,IPS,57.24,57.24
November,Business Class,UK,UK,112.92,BRITISH AIRWAYS,Strategic Director Border,112.92,112.92
November,Economy,UK,UK,120.85,FLYBE BRITISH EUROPEAN,Strategic Director Border,120.85,120.85
November,Economy,UK,UK,120.85,FLYBE BRITISH EUROPEAN,Strategic Director Border,120.85,120.85
November,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
November,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,Science & Research Group,194.91,194.91
November,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,Science & Research Group,194.91,194.91
December,Economy,UK,UK,172.6,EASTERN AIRWAYS,Strategic Director Border,172.6,172.6
December,Economy,UK,UK,90.28,FLYBE BRITISH EUROPEAN,Immigration Group,90.28,90.28
December,Economy,UK,UK,352.18,BMI,Crime & Policing Group,352.18,352.18
December,Economy,UK,UK,352.18,BMI,Crime & Policing Group,352.18,352.18
November,Economy,UK,UK,243.59,BMI,Immigration Group,243.59,243.59
December,Economy,UK,UK,165.25,BRITISH AIRWAYS,ISA,165.25,165.25
December,Economy,UK,UK,165.25,BRITISH AIRWAYS,ISA,165.25,165.25
December,Economy,UK,UK,166.35,BRITISH AIRWAYS,Immigration Group,166.35,166.35
December,Economy,UK,UK,122.8,BRITISH AIRWAYS,Resource Management Group,122.8,122.8
November,Economy,UK,UK,325.18,BMI,Immigration Group,325.18,325.18
November,Economy,UK,UK,276.18,BMI,Immigration Group,276.18,276.18
December,Economy,UK,UK,118.35,BRITISH AIRWAYS,Strategy & International Group,118.35,118.35
November,Economy,UK,UK,418.18,BMI,Immigration Group,418.18,418.18
December,Economy,UK,UK,147.31,FLYBE BRITISH EUROPEAN,Strategic Director Border,147.31,147.31
December,Economy,UK,UK,170.9,FLYBE BRITISH EUROPEAN,Resource Management Group,170.9,170.9
December,Economy,UK,UK,190.9,FLYBE BRITISH EUROPEAN,Resource Management Group,190.9,190.9
November,Economy,UK,UK,278.68,BMI,Immigration Group,278.68,278.68
December,Economy,UK,UK,111.89,AIR FRANCE,Strategic Director Border,111.89,111.89
December,Economy,UK,UK,158.28,FLYBE BRITISH EUROPEAN,Strategic Director Border,158.28,158.28
December,Economy,UK,UK,171.99,FLYBE BRITISH EUROPEAN,IPS,171.99,171.99
November,Economy,UK,UK,182.49,FLYBE BRITISH EUROPEAN,Strategic Director Border,182.49,182.49
November,Economy,UK,UK,107.41,FLYBE BRITISH EUROPEAN,Strategic Director Border,107.41,107.41
December,Economy,UK,UK,302.23,BRITISH AIRWAYS,IPS,302.23,302.23
November,Economy,UK,UK,128.68,BMI,IPS,128.68,128.68
November,Economy,UK,UK,94.24,EASYJET,Strategic Director Border,94.24,94.24
December,Economy,UK,UK,79,BMI,Immigration Group,79,79
December,Economy,UK,UK,228.17,FLYBE BRITISH EUROPEAN,IPS,228.17,228.17
December,Economy,UK,UK,49.24,EASYJET,ISA,49.24,49.24
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Resource Management Group,25.98,25.98
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Resource Management Group,25.98,25.98
December,Economy,UK,UK,288.22,BRITISH AIRWAYS,Science & Research Group,288.22,288.22
December,Economy,UK,UK,288.22,BRITISH AIRWAYS,Science & Research Group,288.22,288.22
December,Economy,UK,UK,31,FLYBE BRITISH EUROPEAN,Immigration Group,31,31
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group,37.5,37.5
November,Economy,UK,UK,303.57,FLYBE BRITISH EUROPEAN,Strategic Director Border,303.57,303.57
December,Economy,UK,UK,276,BMI,Immigration Group,276,276
December,Economy,UK,UK,170.9,FLYBE BRITISH EUROPEAN,Resource Management Group,170.9,170.9
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Resource Management Group,25.98,25.98
November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Strategy & International Group,0,0
December,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Immigration Group,0,0
November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,IPS,0,0
December,Economy,UK,UK,0,BRITISH AIRWAYS,Strategic Director Border,0,0
November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Strategy & International Group,0,0
December,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,Immigration Group,0,0
November,Economy,UK,UK,0,FLYBE BRITISH EUROPEAN,IPS,0,0
December,Economy,UK,UK,0,BRITISH AIRWAYS,Strategic Director Border,0,0
December,Economy,UK,UK,89.53,EASYJET,IPS,89.53,89.53
December,Economy,UK,UK,67.85,BRITISH AIRWAYS,IPS,67.85,67.85
December,Economy,UK,UK,76.48,BMI BABY,IPS,76.48,76.48
December,Economy,UK,UK,183.89,BRITISH AIRWAYS,IPS,183.89,183.89
December,Economy,UK,UK,381.18,BMI,IPS,381.18,381.18
December,Economy,UK,UK,16,BRITISH AIRWAYS,IPS,16,16
December,Economy,UK,UK,60,BRITISH AIRWAYS,IPS,60,60
December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS,194.91,194.91
December,Economy,UK,UK,531.18,BMI,IPS,531.18,531.18
December,Business Class,UK,UK,112.98,BRITISH AIRWAYS,IPS,112.98,112.98
December,Economy,UK,UK,99.53,EASYJET,IPS,99.53,99.53
December,Economy,UK,UK,134.53,EASYJET,IPS,134.53,134.53
December,Economy,UK,UK,94.24,EASYJET,IPS,94.24,94.24
December,Economy,UK,UK,103.53,EASYJET,IPS,103.53,103.53
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,ISA,25.98,25.98
December,Economy,UK,UK,131.9,EASTERN AIRWAYS,IPS,131.9,131.9
December,Economy,UK,UK,281.3,BRITISH AIRWAYS,IPS,281.3,281.3
December,Economy,UK,UK,142.83,BRITISH AIRWAYS,ISA,142.83,142.83
December,Economy,UK,UK,131.83,BRITISH AIRWAYS,ISA,131.83,131.83
December,Economy,UK,UK,153.96,BMI BABY,IPS,153.96,153.96
December,Business Class,UK,UK,186.3,BRITISH AIRWAYS,IPS,186.3,186.3
December,Economy,UK,UK,267.98,BRITISH AIRWAYS,IPS,267.98,267.98
December,Economy,UK,UK,28,BRITISH AIRWAYS,ISA,28,28
December,Economy,UK,UK,60,BRITISH AIRWAYS,ISA,60,60
December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS,194.91,194.91
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS,12.99,12.99
December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS,194.91,194.91
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,IPS,12.99,12.99
December,Economy,UK,UK,264.69,FLYBE BRITISH EUROPEAN,IPS,264.69,264.69
December,Economy,UK,UK,194.91,FLYBE BRITISH EUROPEAN,IPS,194.91,194.91
October,Economy,UK,UK,79.95,EASYJET,IPS,79.95,79.95
November,Economy,UK,UK,9,EASYJET,IPS,9,9
November,Economy,UK,UK,89.53,THAI AIRWAYS INTERNATIONAL,IPS,89.53,89.53
December,Economy,UK,UK,48.54,BMI BABY,IPS,48.54,48.54
April,Economy,UK,UK,155.03,LIVINGSTON,Crime & Policing Group,155.03,155.03
December,Economy,UK,UK,243.7,EASTERN AIRWAYS,ISA,243.7,243.7
December,Economy,UK,UK,138.05,FLYBE BRITISH EUROPEAN,ISA,138.05,138.05
December,Economy,UK,UK,139,FLYBE BRITISH EUROPEAN,Strategy & International Group,139,139
December,Economy,UK,UK,75,FLYBE BRITISH EUROPEAN,Strategy & International Group,75,75
December,Economy,UK,UK,144.8,BRITISH AIRWAYS,Strategic Director Border,144.8,144.8
December,Economy,UK,UK,117.5,BMI,Crime & Policing Group,117.5,117.5
December,Economy,UK,UK,117.5,BMI,Crime & Policing Group,117.5,117.5
December,Economy,UK,UK,289.17,BRITISH AIRWAYS,Crime & Policing Group,289.17,289.17
December,Economy,UK,UK,151.25,BRITISH AIRWAYS,Crime & Policing Group,151.25,151.25
December,Economy,UK,UK,69,BMI,Finance & Commercial Group,69,69
December,Economy,UK,UK,144.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group,144.91,144.91
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Crime & Policing Group,25.98,25.98
December,Economy,UK,UK,33.5,FLYBE BRITISH EUROPEAN,Immigration Group,33.5,33.5
December,Economy,UK,UK,356.28,BRITISH AIRWAYS,Strategic Director Border,356.28,356.28
December,Economy,UK,UK,30,BRITISH AIRWAYS,Resource Management Group,30,30
December,Economy,UK,UK,60,BRITISH AIRWAYS,Resource Management Group,60,60
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,249.23,BRITISH AIRWAYS,Science & Research Group,249.23,249.23
December,Economy,UK,UK,84.5,BRITISH AIRWAYS,Immigration Group,84.5,84.5
December,Economy,UK,UK,205.69,BMI,Criminal & Detention Group,205.69,205.69
December,Economy,UK,UK,347.22,BRITISH AIRWAYS,Strategic Director Border,347.22,347.22
December,Economy,UK,UK,381.18,BMI,Crime & Policing Group,381.18,381.18
December,Economy,UK,UK,81.89,AIR FRANCE,Science & Research Group,81.89,81.89
December,Economy,UK,UK,49.78,FLYBE BRITISH EUROPEAN,Finance & Commercial Group,49.78,49.78
December,Economy,UK,UK,49.78,FLYBE BRITISH EUROPEAN,Finance & Commercial Group,49.78,49.78
December,Economy,UK,UK,47.5,FLYBE BRITISH EUROPEAN,Finance & Commercial Group,47.5,47.5
December,Economy,UK,UK,185.69,FLYBE BRITISH EUROPEAN,Strategic Director Border,185.69,185.69
December,Economy,UK,UK,54.74,EASYJET,Finance & Commercial Group,54.74,54.74
December,Economy,UK,UK,183.05,FLYBE BRITISH EUROPEAN,Strategy & International Group,183.05,183.05
December,Economy,UK,UK,100.28,FLYBE BRITISH EUROPEAN,Strategic Director Border,100.28,100.28
December,Economy,UK,UK,300.23,BRITISH AIRWAYS,Immigration Group,300.23,300.23
December,Economy,UK,UK,81.4,BMI,Strategic Director Border,81.4,81.4
December,Business Class,UK,UK,28,BRITISH AIRWAYS,Immigration Group,28,28
December,Economy,UK,UK,60,BRITISH AIRWAYS,Immigration Group,60,60
December,Economy,UK,UK,120.92,BRITISH AIRWAYS,Strategic Director Border,120.92,120.92
December,Economy,UK,UK,98.3,BRITISH AIRWAYS,Strategic Director Border,98.3,98.3
December,Economy,UK,UK,84.98,BRITISH AIRWAYS,Strategic Director Border,84.98,84.98
December,Economy,UK,UK,259.22,BRITISH AIRWAYS,Strategic Director Border,259.22,259.22
December,Business Class,UK,UK,133.85,BRITISH AIRWAYS,Immigration Group,133.85,133.85
December,Economy,UK,UK,230.98,FLYBE BRITISH EUROPEAN,Immigration Group,230.98,230.98
December,Economy,UK,UK,164.83,BRITISH AIRWAYS,Immigration Group,164.83,164.83
December,Economy,UK,UK,183.57,FLYBE BRITISH EUROPEAN,Immigration Group,183.57,183.57
December,Economy,UK,UK,132.8,BRITISH AIRWAYS,Resource Management Group,132.8,132.8
December,Economy,UK,UK,124.91,FLYBE BRITISH EUROPEAN,Strategy & International Group,124.91,124.91
December,Economy,UK,UK,164,FLYBE BRITISH EUROPEAN,Immigration Group,164,164
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group,37.5,37.5
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,165.85,BRITISH AIRWAYS,Immigration Group,165.85,165.85
December,Economy,UK,UK,134.35,BRITISH AIRWAYS,Resource Management Group,134.35,134.35
December,Economy,UK,UK,47.74,FLYBE BRITISH EUROPEAN,Strategic Director Border,47.74,47.74
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,192.83,BRITISH AIRWAYS,Strategic Director Border,192.83,192.83
December,Economy,UK,UK,166.98,BRITISH AIRWAYS,Immigration Group,166.98,166.98
December,Economy,UK,UK,177.28,BRITISH AIRWAYS,Science & Research Group,177.28,177.28
December,Economy,UK,UK,103.53,EASYJET,Strategic Director Border,103.53,103.53
December,Economy,UK,UK,60.24,EASYJET,Strategic Director Border,60.24,60.24
December,Economy,UK,UK,87.41,FLYBE BRITISH EUROPEAN,Strategic Director Border,87.41,87.41
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,184.9,EASTERN AIRWAYS,Strategy & International Group,184.9,184.9
December,Economy,UK,UK,190.91,FLYBE BRITISH EUROPEAN,Strategic Director Border,190.91,190.91
December,Economy,UK,UK,129.55,FLYBE BRITISH EUROPEAN,Strategic Director Border,129.55,129.55
December,Economy,UK,UK,175.69,FLYBE BRITISH EUROPEAN,Immigration Group,175.69,175.69
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
December,Economy,UK,UK,127.69,FLYBE BRITISH EUROPEAN,Immigration Group,127.69,127.69
December,Economy,UK,UK,65,FLYBE BRITISH EUROPEAN,Strategic Director Border,65,65
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,69.85,FLYBE BRITISH EUROPEAN,Strategic Director Border,69.85,69.85
December,Business Class,UK,UK,111.85,BRITISH AIRWAYS,Strategic Director Border,111.85,111.85
December,Economy,UK,UK,69.85,FLYBE BRITISH EUROPEAN,Strategic Director Border,69.85,69.85
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,84.92,FLYBE BRITISH EUROPEAN,Strategic Director Border,84.92,84.92
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,84.6,FLYBE BRITISH EUROPEAN,Strategic Director Border,84.6,84.6
December,Economy,UK,UK,50,FLYBE BRITISH EUROPEAN,Strategic Director Border,50,50
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Strategic Director Border,37.5,37.5
December,Economy,UK,UK,30,FLYBE BRITISH EUROPEAN,Strategic Director Border,30,30
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Strategic Director Border,37.5,37.5
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Resource Management Group,37.5,37.5
December,Economy,UK,UK,67.9,BMI,Strategic Director Border,67.9,67.9
December,Business Class,UK,UK,222.35,BRITISH AIRWAYS,Strategic Director Border,222.35,222.35
December,Economy,UK,UK,178,BMI,Immigration Group,178,178
December,Economy,UK,UK,64,FLYBE BRITISH EUROPEAN,Immigration Group,64,64
December,Economy,UK,UK,384.18,BMI,Strategy & International Group,384.18,384.18
December,Economy,UK,UK,70.25,BRITISH AIRWAYS,Strategy & International Group,70.25,70.25
December,Economy,UK,UK,63,FLYBE BRITISH EUROPEAN,Resource Management Group,63,63
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Resource Management Group,37.5,37.5
December,Economy,UK,UK,167.3,BRITISH AIRWAYS,Strategic Director Border,167.3,167.3
December,Economy,UK,UK,119.3,BRITISH AIRWAYS,Resource Management Group,119.3,119.3
December,Economy,UK,UK,122.9,BMI,Strategic Director Border,122.9,122.9
December,Economy,UK,UK,214.8,BRITISH AIRWAYS,Immigration Group,214.8,214.8
December,Business Class,UK,UK,366.22,BRITISH AIRWAYS,Strategic Director Border,366.22,366.22
December,Economy,UK,UK,353.23,BRITISH AIRWAYS,Immigration Group,353.23,353.23
December,Economy,UK,UK,89,BMI,Strategy & International Group,89,89
December,Economy,UK,UK,68.5,BRITISH AIRWAYS,Immigration Group,68.5,68.5
December,Economy,UK,UK,174.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group,174.91,174.91
December,Economy,UK,UK,174.91,FLYBE BRITISH EUROPEAN,Crime & Policing Group,174.91,174.91
December,Economy,UK,UK,328.57,FLYBE BRITISH EUROPEAN,Science & Research Group,328.57,328.57
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Immigration Group,12.99,12.99
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group,37.5,37.5
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Strategic Director Border,37.5,37.5
December,Economy,UK,UK,180.83,BRITISH AIRWAYS,Strategy & International Group,180.83,180.83
December,Economy,UK,UK,83.85,BRITISH AIRWAYS,Strategy & International Group,83.85,83.85
December,Economy,UK,UK,192.83,BRITISH AIRWAYS,Immigration Group,192.83,192.83
December,Economy,UK,UK,164.83,BRITISH AIRWAYS,Strategic Director Border,164.83,164.83
December,Economy,UK,UK,114.92,FLYBE BRITISH EUROPEAN,Strategic Director Border,114.92,114.92
December,Economy,UK,UK,171.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,171.98,171.98
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,25.98,25.98
December,Economy,UK,UK,110.98,FLYBE BRITISH EUROPEAN,Strategic Director Border,110.98,110.98
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,69.88,FLYBE BRITISH EUROPEAN,Strategic Director Border,69.88,69.88
December,Business Class,UK,UK,254.35,BRITISH AIRWAYS,Immigration Group,254.35,254.35
December,Economy,UK,UK,177.91,FLYBE BRITISH EUROPEAN,Strategy & International Group,177.91,177.91
December,Economy,UK,UK,131.9,EASTERN AIRWAYS,Crime & Policing Group,131.9,131.9
December,Economy,UK,UK,12.99,FLYBE BRITISH EUROPEAN,Strategic Director Border,12.99,12.99
December,Economy,UK,UK,153.57,FLYBE BRITISH EUROPEAN,Strategic Director Border,153.57,153.57
December,Economy,UK,UK,60,BRITISH AIRWAYS,Immigration Group,60,60
December,Economy,UK,UK,158.69,FLYBE BRITISH EUROPEAN,Immigration Group,158.69,158.69
December,Economy,UK,UK,143.28,FLYBE BRITISH EUROPEAN,Immigration Group,143.28,143.28
December,Economy,UK,UK,143.28,FLYBE BRITISH EUROPEAN,Immigration Group,143.28,143.28
December,Economy,UK,UK,412.94,BRITISH AIRWAYS,Resource Management Group,412.94,412.94
December,Economy,UK,UK,412.94,BRITISH AIRWAYS,Resource Management Group,412.94,412.94
December,Economy,UK,UK,60,BRITISH AIRWAYS,Crime & Policing Group,60,60
December,Economy,UK,UK,77.24,EASYJET,Strategic Director Border,77.24,77.24
December,Economy,UK,UK,354,BRITISH AIRWAYS,Immigration Group,354,354
December,Economy,UK,UK,38,BRITISH AIRWAYS,Crime & Policing Group,38,38
December,Economy,UK,UK,370.17,BRITISH AIRWAYS,Resource Management Group,370.17,370.17
December,Economy,UK,UK,370.17,BRITISH AIRWAYS,Resource Management Group,370.17,370.17
December,Economy,UK,UK,37.5,FLYBE BRITISH EUROPEAN,Immigration Group,37.5,37.5
December,Economy,UK,UK,25.98,FLYBE BRITISH EUROPEAN,Immigration Group,25.98,25.98
December,Economy,UK,UK,553.3,BRITISH AIRWAYS,Strategy & International Group,553.3,553.3
December,Economy,UK,UK,137.83,BRITISH AIRWAYS,Immigration Group,137.83,137.83
December,Economy,UK,UK,175.3,BRITISH AIRWAYS,Strategic Director Border,175.3,175.3
December,Economy,UK,UK,102.74,FLYBE BRITISH EUROPEAN,Strategic Director Border,102.74,102.74
December,Economy,UK,UK,167.94,FLYBE BRITISH EUROPEAN,Crime & Policing Group,167.94,167.94
December,Economy,UK,UK,164.54,BRITISH AIRWAYS,Immigration Group,164.54,164.54
